Entity_Name,Entity_Type,Year,Quarter,registeredUser,State
visakhapatnam,District,2020,4,2209658,andhra-pradesh
east godavari,District,2020,4,1746280,andhra-pradesh
krishna,District,2020,4,1744028,andhra-pradesh
guntur,District,2020,4,1712940,andhra-pradesh
chittoor,District,2020,4,1631331,andhra-pradesh
anantapur,District,2020,4,1295872,andhra-pradesh
kurnool,District,2020,4,1230466,andhra-pradesh
west godavari,District,2020,4,1163179,andhra-pradesh
spsr nellore,District,2020,4,1022944,andhra-pradesh
prakasam,District,2020,4,999462,andhra-pradesh
517501,Pincode,2019,3,124727,andhra-pradesh
517507,Pincode,2019,3,108199,andhra-pradesh
530016,Pincode,2019,3,97323,andhra-pradesh
515001,Pincode,2019,3,93191,andhra-pradesh
518002,Pincode,2019,3,84918,andhra-pradesh
516001,Pincode,2019,3,84693,andhra-pradesh
530026,Pincode,2019,3,74501,andhra-pradesh
516360,Pincode,2019,3,73267,andhra-pradesh
520010,Pincode,2019,3,72722,andhra-pradesh
524002,Pincode,2019,3,69783,andhra-pradesh
visakhapatnam,District,2019,3,1460464,andhra-pradesh
krishna,District,2019,3,1066546,andhra-pradesh
east godavari,District,2019,3,1057167,andhra-pradesh
chittoor,District,2019,3,1032733,andhra-pradesh
guntur,District,2019,3,1026418,andhra-pradesh
anantapur,District,2019,3,773656,andhra-pradesh
kurnool,District,2019,3,755024,andhra-pradesh
west godavari,District,2019,3,662102,andhra-pradesh
spsr nellore,District,2019,3,619592,andhra-pradesh
prakasam,District,2019,3,598568,andhra-pradesh
517501,Pincode,2019,2,113033,andhra-pradesh
517507,Pincode,2019,2,97534,andhra-pradesh
530016,Pincode,2019,2,87556,andhra-pradesh
515001,Pincode,2019,2,84157,andhra-pradesh
516001,Pincode,2019,2,76617,andhra-pradesh
518002,Pincode,2019,2,75952,andhra-pradesh
530026,Pincode,2019,2,68283,andhra-pradesh
516360,Pincode,2019,2,66885,andhra-pradesh
520010,Pincode,2019,2,66082,andhra-pradesh
524002,Pincode,2019,2,62933,andhra-pradesh
visakhapatnam,District,2019,2,1318740,andhra-pradesh
krishna,District,2019,2,952300,andhra-pradesh
east godavari,District,2019,2,945181,andhra-pradesh
chittoor,District,2019,2,925491,andhra-pradesh
guntur,District,2019,2,915256,andhra-pradesh
anantapur,District,2019,2,695114,andhra-pradesh
kurnool,District,2019,2,680118,andhra-pradesh
west godavari,District,2019,2,592185,andhra-pradesh
spsr nellore,District,2019,2,558303,andhra-pradesh
prakasam,District,2019,2,539462,andhra-pradesh
517501,Pincode,2019,1,100561,andhra-pradesh
517507,Pincode,2019,1,85980,andhra-pradesh
530016,Pincode,2019,1,77790,andhra-pradesh
515001,Pincode,2019,1,75171,andhra-pradesh
516001,Pincode,2019,1,68514,andhra-pradesh
518002,Pincode,2019,1,66689,andhra-pradesh
530026,Pincode,2019,1,61623,andhra-pradesh
516360,Pincode,2019,1,60798,andhra-pradesh
520010,Pincode,2019,1,59055,andhra-pradesh
524002,Pincode,2019,1,55931,andhra-pradesh
visakhapatnam,District,2019,1,1174517,andhra-pradesh
east godavari,District,2019,1,839277,andhra-pradesh
krishna,District,2019,1,833694,andhra-pradesh
chittoor,District,2019,1,812314,andhra-pradesh
guntur,District,2019,1,802394,andhra-pradesh
anantapur,District,2019,1,612162,andhra-pradesh
kurnool,District,2019,1,599422,andhra-pradesh
west godavari,District,2019,1,523372,andhra-pradesh
spsr nellore,District,2019,1,491908,andhra-pradesh
prakasam,District,2019,1,474260,andhra-pradesh
517501,Pincode,2019,4,136436,andhra-pradesh
517507,Pincode,2019,4,119146,andhra-pradesh
530016,Pincode,2019,4,106404,andhra-pradesh
515001,Pincode,2019,4,102848,andhra-pradesh
516001,Pincode,2019,4,94209,andhra-pradesh
518002,Pincode,2019,4,94193,andhra-pradesh
516360,Pincode,2019,4,81619,andhra-pradesh
530026,Pincode,2019,4,81191,andhra-pradesh
520010,Pincode,2019,4,79453,andhra-pradesh
524002,Pincode,2019,4,77681,andhra-pradesh
visakhapatnam,District,2019,4,1620235,andhra-pradesh
krishna,District,2019,4,1199971,andhra-pradesh
east godavari,District,2019,4,1195228,andhra-pradesh
guntur,District,2019,4,1158708,andhra-pradesh
chittoor,District,2019,4,1156351,andhra-pradesh
anantapur,District,2019,4,873033,andhra-pradesh
kurnool,District,2019,4,846885,andhra-pradesh
west godavari,District,2019,4,750078,andhra-pradesh
spsr nellore,District,2019,4,697154,andhra-pradesh
prakasam,District,2019,4,673522,andhra-pradesh
517501,Pincode,2021,3,216777,andhra-pradesh
517507,Pincode,2021,3,194860,andhra-pradesh
515001,Pincode,2021,3,168654,andhra-pradesh
